"Predictor","Coefficient","AbsCoef","Dataset","Repeat","Fold"
"Total_PAD_FullROI",-0.00576073561744216,0.00576073561744216,"Herbaceous fuels",9,4
"Skew_PropOcc_RelZ0_0.25",0.00123874222189906,0.00123874222189906,"Herbaceous fuels",9,4
"Total_PAD_RelZ0.55_1.00",-0.000197457386229871,0.000197457386229871,"Herbaceous fuels",9,4
"Linearity_mean",-0.000155632363581272,0.000155632363581272,"Herbaceous fuels",9,4
"Mean_PAD_RelZ0.55_1.00",-2.33747629953247e-05,2.33747629953247e-05,"Herbaceous fuels",9,4
"PC_Density_m3",0,0,"Herbaceous fuels",9,4
"cHull_vol",0,0,"Herbaceous fuels",9,4
"eSmallest_mean",0.0145706521325557,0.0145706521325557,"Herbaceous fuels",9,5
"imean",0.00833005328082489,0.00833005328082489,"Herbaceous fuels",9,5
"Mean_PAD_RelZ0.55_1.00",-0.0036657913678774,0.0036657913678774,"Herbaceous fuels",9,5
"Percent.Below.20th.Quantile",0.00225530346079074,0.00225530346079074,"Herbaceous fuels",9,5
"SD_PropOcc_RelZ1.05_2.00",-0.00149887013799966,0.00149887013799966,"Herbaceous fuels",9,5
"Total_PAD_FullROI",-0.00113232415614041,0.00113232415614041,"Herbaceous fuels",9,5
"PC_Density_m3",0,0,"Herbaceous fuels",9,5
"cHull_vol",0,0,"Herbaceous fuels",9,5
"Alpha_Vol_m3",0,0,"Herbaceous fuels",9,5
"horizontalRumpel",0,0,"Herbaceous fuels",9,5
"imean",0.00214458169747362,0.00214458169747362,"Herbaceous fuels",10,1
"eSmallest_mean",0.0013515568526082,0.0013515568526082,"Herbaceous fuels",10,1
"Omnivariance_mean",0.00128830021806786,0.00128830021806786,"Herbaceous fuels",10,1
"Anisotropy_mean",-0.00125609239827913,0.00125609239827913,"Herbaceous fuels",10,1
"Sphericity_mean",0.00123848039320022,0.00123848039320022,"Herbaceous fuels",10,1
"ChangeCurvature_mean",0.00110388068946593,0.00110388068946593,"Herbaceous fuels",10,1
"Curvature_mean",0.00109963895980049,0.00109963895980049,"Herbaceous fuels",10,1
"SD_PropOcc_FullROI",-0.00101669619804328,0.00101669619804328,"Herbaceous fuels",10,1
"Percent.Below.20th.Quantile",0.000980984268829854,0.000980984268829854,"Herbaceous fuels",10,1
"Eigentropy_mean",0.000970713338292653,0.000970713338292653,"Herbaceous fuels",10,1
"eSmallest_mean",0.015002502228336,0.015002502228336,"Herbaceous fuels",10,2
"imean",0.0119612019860276,0.0119612019860276,"Herbaceous fuels",10,2
"Total_PAD_FullROI",-0.00864988959866188,0.00864988959866188,"Herbaceous fuels",10,2
"Mean_PropOcc_RelZ0_0.25",-0.00467494638772168,0.00467494638772168,"Herbaceous fuels",10,2
"Percent.Below.20th.Quantile",0.00366817182699138,0.00366817182699138,"Herbaceous fuels",10,2
"lad_min",-0.00165919592912828,0.00165919592912828,"Herbaceous fuels",10,2
"SD_PropOcc_RelZ0.30_0.50",-0.00120482483252249,0.00120482483252249,"Herbaceous fuels",10,2
"SD_PropOcc_FullROI",-0.000912835127765124,0.000912835127765124,"Herbaceous fuels",10,2
"Percent.Below.40th.Quantile",-0.000583981907783527,0.000583981907783527,"Herbaceous fuels",10,2
"Nx_mean",0.00035550947199589,0.00035550947199589,"Herbaceous fuels",10,2
"eSmallest_mean",0.0109663533110832,0.0109663533110832,"Herbaceous fuels",10,3
"imean",0.00733364684285821,0.00733364684285821,"Herbaceous fuels",10,3
"Percent.Below.20th.Quantile",0.00323700915527478,0.00323700915527478,"Herbaceous fuels",10,3
"Total_PAD_FullROI",-0.00297463521550058,0.00297463521550058,"Herbaceous fuels",10,3
"SD_PropOcc_RelZ1.05_2.00",-0.00185599390852982,0.00185599390852982,"Herbaceous fuels",10,3
"PC_Density_m3",0,0,"Herbaceous fuels",10,3
"cHull_vol",0,0,"Herbaceous fuels",10,3
"Alpha_Vol_m3",0,0,"Herbaceous fuels",10,3
"horizontalRumpel",0,0,"Herbaceous fuels",10,3
"mean_vox_ht",0,0,"Herbaceous fuels",10,3
"imean",0.00152498040640583,0.00152498040640583,"Herbaceous fuels",10,4
"eSmallest_mean",0.00133283223639807,0.00133283223639807,"Herbaceous fuels",10,4
"Anisotropy_mean",-0.00126976831890507,0.00126976831890507,"Herbaceous fuels",10,4
"Sphericity_mean",0.0012000189424424,0.0012000189424424,"Herbaceous fuels",10,4
"Omnivariance_mean",0.00119155792796705,0.00119155792796705,"Herbaceous fuels",10,4
"NormalChangeRate_sd",-0.00116804552377415,0.00116804552377415,"Herbaceous fuels",10,4
"Planarity_sd",-0.00116439843364356,0.00116439843364356,"Herbaceous fuels",10,4
"Nx_mean",0.00114831657631055,0.00114831657631055,"Herbaceous fuels",10,4
"Linearity_mean",-0.00114669650232623,0.00114669650232623,"Herbaceous fuels",10,4
"lad_min",-0.0011289284150559,0.0011289284150559,"Herbaceous fuels",10,4
"eSmallest_mean",0.0177255966698359,0.0177255966698359,"Herbaceous fuels",10,5
"imean",0.012732594440554,0.012732594440554,"Herbaceous fuels",10,5
"Total_PAD_FullROI",-0.0077292929260456,0.0077292929260456,"Herbaceous fuels",10,5
"SD_PropOcc_RelZ1.05_2.00",-0.00463173634977115,0.00463173634977115,"Herbaceous fuels",10,5
"lad_min",-0.0040339555626577,0.0040339555626577,"Herbaceous fuels",10,5
"PC_Strata_0.25.0.50",0.00310326626419724,0.00310326626419724,"Herbaceous fuels",10,5
"Percent.Below.20th.Quantile",0.00303856985199548,0.00303856985199548,"Herbaceous fuels",10,5
"Skew_PropOcc_RelZ0_0.25",0.00220905880314744,0.00220905880314744,"Herbaceous fuels",10,5
"eLargest_sd",-0.00136278254797502,0.00136278254797502,"Herbaceous fuels",10,5
"PCA1_mean",0.00115815476007509,0.00115815476007509,"Herbaceous fuels",10,5
"Total_PAD_RelZ0.55_1.00",0.00965129946257482,0.00965129946257482,"Live woody fuels",1,1
"Mean_PAD_RelZ0.55_1.00",0.00933381250724537,0.00933381250724537,"Live woody fuels",1,1
"zq75",0.00842303168507978,0.00842303168507978,"Live woody fuels",1,1
"zq70",0.00821694434093421,0.00821694434093421,"Live woody fuels",1,1
"Percent.Below.90th.Quantile",0.00814529534359301,0.00814529534359301,"Live woody fuels",1,1
"horizontalRumpel",0.00799149956725288,0.00799149956725288,"Live woody fuels",1,1
"zq55",0.00791654051540016,0.00791654051540016,"Live woody fuels",1,1
"zq65",0.00791164913347419,0.00791164913347419,"Live woody fuels",1,1
"PC_Strata_1.00.2.00",0.00786306917555008,0.00786306917555008,"Live woody fuels",1,1
"zq45",0.00785190849963589,0.00785190849963589,"Live woody fuels",1,1
"zq45",0.00666816028321936,0.00666816028321936,"Live woody fuels",1,2
"zq50",0.0066555106925213,0.0066555106925213,"Live woody fuels",1,2
"zq55",0.00644940079338774,0.00644940079338774,"Live woody fuels",1,2
"Total_PAD_RelZ0.55_1.00",0.00561197176360655,0.00561197176360655,"Live woody fuels",1,2
"zq60",0.00556876874250265,0.00556876874250265,"Live woody fuels",1,2
"Total_PAD_RelZ1.05_2.00",0.00555237983480198,0.00555237983480198,"Live woody fuels",1,2
"Mean_PAD_RelZ1.05_2.00",0.00546195446328511,0.00546195446328511,"Live woody fuels",1,2
"zq65",0.00526926964782524,0.00526926964782524,"Live woody fuels",1,2
"zq75",0.00521206990865421,0.00521206990865421,"Live woody fuels",1,2
"Mean_PAD_RelZ0.55_1.00",0.00515819833723467,0.00515819833723467,"Live woody fuels",1,2
"Total_PAD_RelZ0.55_1.00",0.0255571765822261,0.0255571765822261,"Live woody fuels",1,3
"Mean_PAD_RelZ0.55_1.00",0.0245340791699906,0.0245340791699906,"Live woody fuels",1,3
"Total_PAD_RelZ1.05_2.00",0.0216090022157144,0.0216090022157144,"Live woody fuels",1,3
"PC_Strata_1.00.2.00",0.0199890719125193,0.0199890719125193,"Live woody fuels",1,3
"Percent.Below.90th.Quantile",0.0198892468397412,0.0198892468397412,"Live woody fuels",1,3
"n",0.0191123793499247,0.0191123793499247,"Live woody fuels",1,3
"Total_PAD_FullROI",0.0188685734856001,0.0188685734856001,"Live woody fuels",1,3
"horizontalRumpel",0.0184947270558103,0.0184947270558103,"Live woody fuels",1,3
"zq75",0.0183709625425103,0.0183709625425103,"Live woody fuels",1,3
"Mean_PAD_RelZ1.05_2.00",0.0175983594156058,0.0175983594156058,"Live woody fuels",1,3
"Total_PAD_RelZ0.55_1.00",0.00813126590160768,0.00813126590160768,"Live woody fuels",1,4
"Mean_PAD_RelZ0.55_1.00",0.00787054102899452,0.00787054102899452,"Live woody fuels",1,4
"zq75",0.00741170147361768,0.00741170147361768,"Live woody fuels",1,4
"zq70",0.0072096190097966,0.0072096190097966,"Live woody fuels",1,4
"Percent.Below.90th.Quantile",0.00720425469692915,0.00720425469692915,"Live woody fuels",1,4
"zq55",0.00705665119417198,0.00705665119417198,"Live woody fuels",1,4
"zq45",0.00705268234343053,0.00705268234343053,"Live woody fuels",1,4
"zq50",0.00701965448543935,0.00701965448543935,"Live woody fuels",1,4
"zq65",0.00701663944166293,0.00701663944166293,"Live woody fuels",1,4
"horizontalRumpel",0.00698937594866777,0.00698937594866777,"Live woody fuels",1,4
"Mean_PAD_RelZ0.30_0.50",0.0372243324680658,0.0372243324680658,"Live woody fuels",1,5
"horizontalRumpel",0.0327982040753403,0.0327982040753403,"Live woody fuels",1,5
"Percent.Below.80th.Quantile",0.0325614027628477,0.0325614027628477,"Live woody fuels",1,5
"ipcumzq70",0.0319448204249437,0.0319448204249437,"Live woody fuels",1,5
"Total_PAD_RelZ0.30_0.50",0.0282999705584169,0.0282999705584169,"Live woody fuels",1,5
"zq70",0.0259239231495216,0.0259239231495216,"Live woody fuels",1,5
"Percent.Below.90th.Quantile",0.0253025819205375,0.0253025819205375,"Live woody fuels",1,5
"zq75",0.0243283342126449,0.0243283342126449,"Live woody fuels",1,5
"n",0.0242013228039155,0.0242013228039155,"Live woody fuels",1,5
"Mean_PAD_RelZ0.55_1.00",0.023216378303252,0.023216378303252,"Live woody fuels",1,5
"Total_PAD_RelZ0.55_1.00",0.0068095879335144,0.0068095879335144,"Live woody fuels",2,1
"Mean_PAD_RelZ0.55_1.00",0.00662143881430008,0.00662143881430008,"Live woody fuels",2,1
"zq75",0.00608338912817801,0.00608338912817801,"Live woody fuels",2,1
"zq70",0.00594680887696498,0.00594680887696498,"Live woody fuels",2,1
"horizontalRumpel",0.00584706373909736,0.00584706373909736,"Live woody fuels",2,1
"zq55",0.0058143873278717,0.0058143873278717,"Live woody fuels",2,1
"zq65",0.00581375740872869,0.00581375740872869,"Live woody fuels",2,1
"Percent.Below.90th.Quantile",0.00576515733135788,0.00576515733135788,"Live woody fuels",2,1
"zq50",0.0057557287689865,0.0057557287689865,"Live woody fuels",2,1
"zq45",0.00573575668573433,0.00573575668573433,"Live woody fuels",2,1
"Percent.Below.90th.Quantile",0.0168722848975858,0.0168722848975858,"Live woody fuels",2,2
"PC_Strata_1.00.2.00",0.0163831331670839,0.0163831331670839,"Live woody fuels",2,2
"zq75",0.0153568247771426,0.0153568247771426,"Live woody fuels",2,2
"zq45",0.0151958324114625,0.0151958324114625,"Live woody fuels",2,2
"Total_PAD_RelZ0.55_1.00",0.015099284096302,0.015099284096302,"Live woody fuels",2,2
"zq70",0.0150792004646584,0.0150792004646584,"Live woody fuels",2,2
"zq50",0.0148668284490027,0.0148668284490027,"Live woody fuels",2,2
"zq55",0.0147375763447243,0.0147375763447243,"Live woody fuels",2,2
"zq65",0.014522485283593,0.014522485283593,"Live woody fuels",2,2
"Mean_PAD_RelZ0.55_1.00",0.014487149537588,0.014487149537588,"Live woody fuels",2,2
"horizontalRumpel",0.00903103868311464,0.00903103868311464,"Live woody fuels",2,3
"Mean_PAD_RelZ0.55_1.00",0.00902188922183039,0.00902188922183039,"Live woody fuels",2,3
"Total_PAD_RelZ0.55_1.00",0.00855401544088303,0.00855401544088303,"Live woody fuels",2,3
"zq75",0.00800719600567046,0.00800719600567046,"Live woody fuels",2,3
"Mean_PAD_RelZ0.30_0.50",0.00798188207854427,0.00798188207854427,"Live woody fuels",2,3
"n",0.00787954144883477,0.00787954144883477,"Live woody fuels",2,3
"Total_PAD_FullROI",0.0078545491214205,0.0078545491214205,"Live woody fuels",2,3
"zq70",0.00760181662816932,0.00760181662816932,"Live woody fuels",2,3
"Percent.Below.90th.Quantile",0.00752712395312306,0.00752712395312306,"Live woody fuels",2,3
"zq85",0.00720708168008784,0.00720708168008784,"Live woody fuels",2,3
"Total_PAD_RelZ0.55_1.00",0.00876802927668689,0.00876802927668689,"Live woody fuels",2,4
"Mean_PAD_RelZ0.55_1.00",0.00824553063820387,0.00824553063820387,"Live woody fuels",2,4
"Percent.Below.80th.Quantile",0.00807062790165324,0.00807062790165324,"Live woody fuels",2,4
"horizontalRumpel",0.00799676322915914,0.00799676322915914,"Live woody fuels",2,4
"n",0.00788653994275547,0.00788653994275547,"Live woody fuels",2,4
"zq70",0.00740792614235036,0.00740792614235036,"Live woody fuels",2,4
"zq75",0.00728381105055176,0.00728381105055176,"Live woody fuels",2,4
"Mean_PAD_RelZ0.30_0.50",0.0071759338587342,0.0071759338587342,"Live woody fuels",2,4
"zq65",0.00699670313990446,0.00699670313990446,"Live woody fuels",2,4
"vn",0.00693677042335157,0.00693677042335157,"Live woody fuels",2,4
"zq45",0.0057476651922967,0.0057476651922967,"Live woody fuels",2,5
"zq50",0.00573913425730518,0.00573913425730518,"Live woody fuels",2,5
"zq55",0.00556809551861453,0.00556809551861453,"Live woody fuels",2,5
"zq60",0.00483726516649185,0.00483726516649185,"Live woody fuels",2,5
"Total_PAD_RelZ1.05_2.00",0.00467150979820365,0.00467150979820365,"Live woody fuels",2,5
"zq65",0.00457666057389638,0.00457666057389638,"Live woody fuels",2,5
"zq75",0.00455155972065526,0.00455155972065526,"Live woody fuels",2,5
"PC_Strata_1.00.2.00",0.00453872569671183,0.00453872569671183,"Live woody fuels",2,5
"zmean",0.00450784642884993,0.00450784642884993,"Live woody fuels",2,5
"Mean_PAD_RelZ1.05_2.00",0.00444065571323482,0.00444065571323482,"Live woody fuels",2,5
"Total_PAD_RelZ0.55_1.00",0.0064874621076222,0.0064874621076222,"Live woody fuels",3,1
"Mean_PAD_RelZ0.55_1.00",0.00631540458070107,0.00631540458070107,"Live woody fuels",3,1
"zq75",0.00626398810706266,0.00626398810706266,"Live woody fuels",3,1
"zq70",0.006120337517016,0.006120337517016,"Live woody fuels",3,1
"zq55",0.00607168038837059,0.00607168038837059,"Live woody fuels",3,1
"zq45",0.00604322339244788,0.00604322339244788,"Live woody fuels",3,1
"zq50",0.00604213687409453,0.00604213687409453,"Live woody fuels",3,1
"zq65",0.00599895353422848,0.00599895353422848,"Live woody fuels",3,1
"Percent.Below.90th.Quantile",0.00599462047778857,0.00599462047778857,"Live woody fuels",3,1
"PC_Strata_1.00.2.00",0.00594409299938709,0.00594409299938709,"Live woody fuels",3,1
"zq75",0.00410028167978113,0.00410028167978113,"Live woody fuels",3,2
"zq70",0.00400570748061033,0.00400570748061033,"Live woody fuels",3,2
"PC_Strata_1.00.2.00",0.00393974277365666,0.00393974277365666,"Live woody fuels",3,2
"zq65",0.00392512900208413,0.00392512900208413,"Live woody fuels",3,2
"Percent.Below.90th.Quantile",0.00387499882444334,0.00387499882444334,"Live woody fuels",3,2
"mean_vox_ht",0.00386903294435771,0.00386903294435771,"Live woody fuels",3,2
"horizontalRumpel",0.00386166033991571,0.00386166033991571,"Live woody fuels",3,2
"zq85",0.00379181752502191,0.00379181752502191,"Live woody fuels",3,2
"zq55",0.0037817062408179,0.0037817062408179,"Live woody fuels",3,2
"zq80",0.00377234865588388,0.00377234865588388,"Live woody fuels",3,2
"Total_PAD_RelZ0.55_1.00",0.00904194570225133,0.00904194570225133,"Live woody fuels",3,3
"Mean_PAD_RelZ0.55_1.00",0.00875985776468268,0.00875985776468268,"Live woody fuels",3,3
"zq75",0.00782692187166503,0.00782692187166503,"Live woody fuels",3,3
"zq70",0.00763470739171994,0.00763470739171994,"Live woody fuels",3,3
"Percent.Below.90th.Quantile",0.00760231951606564,0.00760231951606564,"Live woody fuels",3,3
"zq55",0.00746535171352043,0.00746535171352043,"Live woody fuels",3,3
"zq65",0.00743813070545575,0.00743813070545575,"Live woody fuels",3,3
"horizontalRumpel",0.00742842934175526,0.00742842934175526,"Live woody fuels",3,3
"zq45",0.00740355993557357,0.00740355993557357,"Live woody fuels",3,3
"zq50",0.0073950205621459,0.0073950205621459,"Live woody fuels",3,3
"Total_PAD_RelZ0.55_1.00",0.00696305367217692,0.00696305367217692,"Live woody fuels",3,4
"Mean_PAD_RelZ0.55_1.00",0.00661753327017538,0.00661753327017538,"Live woody fuels",3,4
"n",0.00635212442014377,0.00635212442014377,"Live woody fuels",3,4
"horizontalRumpel",0.00621057947970243,0.00621057947970243,"Live woody fuels",3,4
"Mean_PAD_RelZ0.30_0.50",0.00609140183180053,0.00609140183180053,"Live woody fuels",3,4
"vn",0.00587079042693816,0.00587079042693816,"Live woody fuels",3,4
"Alpha_Vol_m3",0.00578934972460504,0.00578934972460504,"Live woody fuels",3,4
"Total_PAD_RelZ0.30_0.50",0.00560404055472453,0.00560404055472453,"Live woody fuels",3,4
"itot",0.00543358024239763,0.00543358024239763,"Live woody fuels",3,4
"zq70",0.00456361872779473,0.00456361872779473,"Live woody fuels",3,4
"zq45",0.00968637229852422,0.00968637229852422,"Live woody fuels",3,5
"zq50",0.00955302690817889,0.00955302690817889,"Live woody fuels",3,5
"zq55",0.0090561187496425,0.0090561187496425,"Live woody fuels",3,5
"Total_PAD_RelZ0.55_1.00",0.00802057363976121,0.00802057363976121,"Live woody fuels",3,5
"zq60",0.00756555075157892,0.00756555075157892,"Live woody fuels",3,5
"Total_PAD_RelZ1.05_2.00",0.00742509717763022,0.00742509717763022,"Live woody fuels",3,5
"Mean_PAD_RelZ0.55_1.00",0.00727638620742,0.00727638620742,"Live woody fuels",3,5
"zq65",0.00710967934977181,0.00710967934977181,"Live woody fuels",3,5
"zpcum3",-0.0070442784880023,0.0070442784880023,"Live woody fuels",3,5
"Mean_PAD_RelZ1.05_2.00",0.00703762960219175,0.00703762960219175,"Live woody fuels",3,5
"zq75",0.0747306792243165,0.0747306792243165,"Live woody fuels",4,1
"Total_PAD_RelZ0.55_1.00",0.0644255449389257,0.0644255449389257,"Live woody fuels",4,1
"Percent.Below.90th.Quantile",0.0606643626161915,0.0606643626161915,"Live woody fuels",4,1
"zq70",0.0585646646370464,0.0585646646370464,"Live woody fuels",4,1
"horizontalRumpel",0.0480220229054262,0.0480220229054262,"Live woody fuels",4,1
"PC_Strata_1.00.2.00",0.0471099387678367,0.0471099387678367,"Live woody fuels",4,1
"zq65",0.0367726030061922,0.0367726030061922,"Live woody fuels",4,1
"Mean_PAD_RelZ0.55_1.00",0.0364770653379092,0.0364770653379092,"Live woody fuels",4,1
"mean_vox_ht",0.0216256263815042,0.0216256263815042,"Live woody fuels",4,1
"zq55",0.0192676486480549,0.0192676486480549,"Live woody fuels",4,1
"zq45",0.00706894504617592,0.00706894504617592,"Live woody fuels",4,2
"zq50",0.00705012112428221,0.00705012112428221,"Live woody fuels",4,2
"zq55",0.0067687666180093,0.0067687666180093,"Live woody fuels",4,2
"Total_PAD_RelZ0.55_1.00",0.00625619137044493,0.00625619137044493,"Live woody fuels",4,2
"Total_PAD_RelZ1.05_2.00",0.00608167855246072,0.00608167855246072,"Live woody fuels",4,2
"Mean_PAD_RelZ1.05_2.00",0.00597153522982653,0.00597153522982653,"Live woody fuels",4,2
"zq60",0.00578923691959297,0.00578923691959297,"Live woody fuels",4,2
"Mean_PAD_RelZ0.55_1.00",0.00572884049227563,0.00572884049227563,"Live woody fuels",4,2
"zq65",0.00545867333214993,0.00545867333214993,"Live woody fuels",4,2
"zq75",0.005449923754797,0.005449923754797,"Live woody fuels",4,2
"Total_PAD_RelZ0.55_1.00",0.0430714997520605,0.0430714997520605,"Live woody fuels",4,3
"Mean_PAD_RelZ0.55_1.00",0.0408611653682798,0.0408611653682798,"Live woody fuels",4,3
"Percent.Below.90th.Quantile",0.0336051357471142,0.0336051357471142,"Live woody fuels",4,3
"Total_PAD_RelZ1.05_2.00",0.0327705889915109,0.0327705889915109,"Live woody fuels",4,3
"PCA2_mean",0.0294716177419379,0.0294716177419379,"Live woody fuels",4,3
"Total_PAD_FullROI",0.0292773447844787,0.0292773447844787,"Live woody fuels",4,3
"Mean_PAD_RelZ0.30_0.50",0.0273993994138449,0.0273993994138449,"Live woody fuels",4,3
"PC_Strata_1.00.2.00",0.0267721285328318,0.0267721285328318,"Live woody fuels",4,3
"Mean_PAD_RelZ1.05_2.00",0.0266836176353792,0.0266836176353792,"Live woody fuels",4,3
"zq45",0.0259058324832074,0.0259058324832074,"Live woody fuels",4,3
"horizontalRumpel",0.00655397438831806,0.00655397438831806,"Live woody fuels",4,4
"Mean_PAD_RelZ0.30_0.50",0.00643284678588062,0.00643284678588062,"Live woody fuels",4,4
"n",0.00610483334231744,0.00610483334231744,"Live woody fuels",4,4
"Total_PAD_RelZ0.30_0.50",0.00552136814217697,0.00552136814217697,"Live woody fuels",4,4
"Mean_PAD_RelZ0.55_1.00",0.00536285715571686,0.00536285715571686,"Live woody fuels",4,4
"itot",0.00519974436472399,0.00519974436472399,"Live woody fuels",4,4
"Total_PAD_RelZ0.55_1.00",0.00513426474854761,0.00513426474854761,"Live woody fuels",4,4
"Alpha_Vol_m3",0.00490211354285653,0.00490211354285653,"Live woody fuels",4,4
"vn",0.00489629365909422,0.00489629365909422,"Live woody fuels",4,4
"zq70",0.00474330147366671,0.00474330147366671,"Live woody fuels",4,4
"Total_PAD_RelZ0.55_1.00",0.0144896423781835,0.0144896423781835,"Live woody fuels",4,5
"Mean_PAD_RelZ0.55_1.00",0.013863511139531,0.013863511139531,"Live woody fuels",4,5
