"Predictor","Importance","Dataset","Repeat","Fold"
"lad_sum",84.6225045383488,"Total surface fuels",1,1
"Percent.Below.30th.Quantile",79.5293516731487,"Total surface fuels",1,1
"Ny_mean",65.2339028224956,"Total surface fuels",1,1
"Anisotropy_sd",61.4469692989588,"Total surface fuels",1,1
"lad_mean",52.5637849484944,"Total surface fuels",1,1
"zq60",47.9546028229231,"Total surface fuels",1,1
"zq45",46.4429691528377,"Total surface fuels",1,1
"vn",33.4228457115811,"Total surface fuels",1,1
"zq30",32.921477482587,"Total surface fuels",1,1
"PC_Strata_0.00.0.25",31.7773447230752,"Total surface fuels",1,1
"Percent.Below.30th.Quantile",1512.29066301864,"Total surface fuels",1,2
"Percent.Below.40th.Quantile",622.58851333757,"Total surface fuels",1,2
"lad_sum",254.732291398774,"Total surface fuels",1,2
"lad_mean",203.309114548883,"Total surface fuels",1,2
"Ny_mean",112.170425934472,"Total surface fuels",1,2
"Total_PAD_RelZ1.05_2.00",65.2635347847273,"Total surface fuels",1,2
"mean_vox_ht",17.2930428874922,"Total surface fuels",1,2
"Percent.Below.10th.Quantile",13.6393979373169,"Total surface fuels",1,2
"ipcumzq10",11.9285887516873,"Total surface fuels",1,2
"zpcum1",11.2030658222661,"Total surface fuels",1,2
"Percent.Below.40th.Quantile",1109.22590703536,"Total surface fuels",1,3
"Percent.Below.30th.Quantile",886.630464912437,"Total surface fuels",1,3
"lad_sum",53.2116331938656,"Total surface fuels",1,3
"Ny_mean",42.3381575200786,"Total surface fuels",1,3
"Total_PAD_RelZ1.05_2.00",40.6664514826264,"Total surface fuels",1,3
"mean_vox_ht",28.8846057250307,"Total surface fuels",1,3
"zq65",22.1251393303309,"Total surface fuels",1,3
"Alpha_Vol_m3",14.0643095600256,"Total surface fuels",1,3
"Anisotropy_sd",13.5815584197475,"Total surface fuels",1,3
"vn",12.3655290570733,"Total surface fuels",1,3
"Percent.Below.30th.Quantile",2224.46966527521,"Total surface fuels",1,4
"Percent.Below.40th.Quantile",407.025269366755,"Total surface fuels",1,4
"lad_sum",77.2039800111948,"Total surface fuels",1,4
"Ny_mean",58.0889214203686,"Total surface fuels",1,4
"zpcum1",28.7467416617252,"Total surface fuels",1,4
"mean_vox_ht",27.9346070969477,"Total surface fuels",1,4
"Alpha_Vol_m3",26.1981851102329,"Total surface fuels",1,4
"Total_PAD_RelZ1.05_2.00",25.5246004990876,"Total surface fuels",1,4
"lad_mean",23.1393139666981,"Total surface fuels",1,4
"zq50",17.7674548958434,"Total surface fuels",1,4
"Percent.Below.30th.Quantile",303.208633843684,"Total surface fuels",1,5
"Percent.Below.40th.Quantile",299.352832870558,"Total surface fuels",1,5
"lad_sum",191.272383942761,"Total surface fuels",1,5
"lad_mean",170.305933892017,"Total surface fuels",1,5
"Ny_mean",163.549375415936,"Total surface fuels",1,5
"zq60",138.157146323305,"Total surface fuels",1,5
"zq80",114.241895893262,"Total surface fuels",1,5
"zq45",112.709532730138,"Total surface fuels",1,5
"mean_vox_ht",109.831522561234,"Total surface fuels",1,5
"PC_Strata_0.00.0.25",97.9980514513842,"Total surface fuels",1,5
"Percent.Below.30th.Quantile",291.265026887338,"Total surface fuels",2,1
"Percent.Below.40th.Quantile",211.414934561595,"Total surface fuels",2,1
"lad_sum",180.158895676249,"Total surface fuels",2,1
"lad_mean",128.501175648009,"Total surface fuels",2,1
"Ny_mean",98.9128245461832,"Total surface fuels",2,1
"zq80",89.8780493195151,"Total surface fuels",2,1
"zq65",88.6007418470143,"Total surface fuels",2,1
"zq60",78.3931809083011,"Total surface fuels",2,1
"PC_Strata_0.00.0.25",76.9160718955854,"Total surface fuels",2,1
"zq45",72.0643826504186,"Total surface fuels",2,1
"Percent.Below.30th.Quantile",458.789849166756,"Total surface fuels",2,2
"Percent.Below.40th.Quantile",207.64709876258,"Total surface fuels",2,2
"lad_sum",160.628294712439,"Total surface fuels",2,2
"Ny_mean",137.449697255062,"Total surface fuels",2,2
"zq60",137.399295713176,"Total surface fuels",2,2
"lad_mean",134.563209385799,"Total surface fuels",2,2
"zpcum1",127.289799927906,"Total surface fuels",2,2
"zq70",119.320133828097,"Total surface fuels",2,2
"zq50",104.184632524745,"Total surface fuels",2,2
"zq45",102.928594429993,"Total surface fuels",2,2
"Percent.Below.30th.Quantile",82.8456455154273,"Total surface fuels",2,3
"Ny_mean",71.6887470856624,"Total surface fuels",2,3
"lad_sum",70.7589044806204,"Total surface fuels",2,3
"Anisotropy_sd",60.8180907701672,"Total surface fuels",2,3
"lad_mean",60.5679712161178,"Total surface fuels",2,3
"zq50",42.8261672062542,"Total surface fuels",2,3
"zq70",39.6066178287777,"Total surface fuels",2,3
"PC_Strata_0.00.0.25",36.81715865553,"Total surface fuels",2,3
"mean_vox_ht",34.9636347468878,"Total surface fuels",2,3
"zq65",34.8923531875357,"Total surface fuels",2,3
"Percent.Below.30th.Quantile",333.573492255188,"Total surface fuels",2,4
"Percent.Below.40th.Quantile",262.884284517896,"Total surface fuels",2,4
"lad_sum",182.901269547514,"Total surface fuels",2,4
"Ny_mean",172.360057761208,"Total surface fuels",2,4
"lad_mean",134.371043237637,"Total surface fuels",2,4
"PC_Strata_0.00.0.25",127.86804548763,"Total surface fuels",2,4
"zq65",124.944356786348,"Total surface fuels",2,4
"zq45",116.304637976983,"Total surface fuels",2,4
"zq70",110.200414480058,"Total surface fuels",2,4
"zq60",101.499182191944,"Total surface fuels",2,4
"Percent.Below.30th.Quantile",1603.1205377395,"Total surface fuels",2,5
"Percent.Below.40th.Quantile",694.591635260556,"Total surface fuels",2,5
"lad_sum",177.676782790864,"Total surface fuels",2,5
"Ny_mean",120.15541533224,"Total surface fuels",2,5
"lad_mean",92.7017328453081,"Total surface fuels",2,5
"Total_PAD_RelZ1.05_2.00",60.083542470066,"Total surface fuels",2,5
"zpcum1",19.8937428372733,"Total surface fuels",2,5
"mean_vox_ht",18.7007556672842,"Total surface fuels",2,5
"ipcumzq10",13.8907713317707,"Total surface fuels",2,5
"Anisotropy_sd",13.0902360238095,"Total surface fuels",2,5
"Percent.Below.30th.Quantile",1125.84088017737,"Total surface fuels",3,1
"Percent.Below.40th.Quantile",602.802561503667,"Total surface fuels",3,1
"lad_sum",219.742748463196,"Total surface fuels",3,1
"lad_mean",195.958489931084,"Total surface fuels",3,1
"zpcum1",126.468593082834,"Total surface fuels",3,1
"Ny_mean",99.6278864135609,"Total surface fuels",3,1
"Anisotropy_sd",46.1608334411002,"Total surface fuels",3,1
"Total_PAD_RelZ1.05_2.00",40.3277185932921,"Total surface fuels",3,1
"zq60",31.1761729884379,"Total surface fuels",3,1
"mean_vox_ht",31.1401673846725,"Total surface fuels",3,1
"Percent.Below.40th.Quantile",1032.20872812048,"Total surface fuels",3,2
"Percent.Below.30th.Quantile",918.464343071503,"Total surface fuels",3,2
"lad_sum",85.3902455830349,"Total surface fuels",3,2
"Ny_mean",66.8479674656486,"Total surface fuels",3,2
"mean_vox_ht",37.9846580725395,"Total surface fuels",3,2
"Anisotropy_sd",31.3598111424928,"Total surface fuels",3,2
"zq80",23.8243694941563,"Total surface fuels",3,2
"Total_PAD_RelZ1.05_2.00",21.4712019827665,"Total surface fuels",3,2
"lad_mean",14.5185773245486,"Total surface fuels",3,2
"Alpha_Vol_m3",11.3814778639167,"Total surface fuels",3,2
"Percent.Below.30th.Quantile",351.702665095776,"Total surface fuels",3,3
"lad_sum",348.825359453642,"Total surface fuels",3,3
"lad_mean",261.290520059944,"Total surface fuels",3,3
"Percent.Below.40th.Quantile",248.510709920547,"Total surface fuels",3,3
"Ny_mean",165.38129588587,"Total surface fuels",3,3
"mean_vox_ht",128.955970899741,"Total surface fuels",3,3
"zq70",112.023481011459,"Total surface fuels",3,3
"zq65",107.60657891795,"Total surface fuels",3,3
"zq80",96.9268920115724,"Total surface fuels",3,3
"zq50",90.6207876228514,"Total surface fuels",3,3
"Percent.Below.30th.Quantile",252.082405809123,"Total surface fuels",3,4
"Percent.Below.40th.Quantile",236.756903795825,"Total surface fuels",3,4
"Ny_mean",184.075393283992,"Total surface fuels",3,4
"lad_sum",182.36632956371,"Total surface fuels",3,4
"zq60",144.796599238724,"Total surface fuels",3,4
"lad_mean",141.188204030244,"Total surface fuels",3,4
"PC_Strata_0.00.0.25",131.606154947139,"Total surface fuels",3,4
"zq70",115.908840377511,"Total surface fuels",3,4
"zq45",115.663711084627,"Total surface fuels",3,4
"zq30",109.728078083725,"Total surface fuels",3,4
"Percent.Below.30th.Quantile",116.230438878296,"Total surface fuels",3,5
"lad_sum",52.714721343376,"Total surface fuels",3,5
"zq60",51.9039001564501,"Total surface fuels",3,5
"lad_mean",45.4222082638211,"Total surface fuels",3,5
"Anisotropy_sd",43.5787294633811,"Total surface fuels",3,5
"Ny_mean",40.9937178706136,"Total surface fuels",3,5
"Percent.Below.10th.Quantile",39.9198751986042,"Total surface fuels",3,5
"zq50",37.8154683510363,"Total surface fuels",3,5
"zpcum1",36.8931648962256,"Total surface fuels",3,5
"PC_Strata_0.00.0.25",36.4160591204699,"Total surface fuels",3,5
"Ny_mean",109.40566401066,"Total surface fuels",4,1
"lad_sum",81.5645792570648,"Total surface fuels",4,1
"Percent.Below.30th.Quantile",73.378245083392,"Total surface fuels",4,1
"lad_mean",67.1238327650346,"Total surface fuels",4,1
"zq60",60.0574535770408,"Total surface fuels",4,1
"Anisotropy_sd",50.7220127378524,"Total surface fuels",4,1
"mean_vox_ht",40.4097539640963,"Total surface fuels",4,1
"zq45",36.8897006028716,"Total surface fuels",4,1
"vn",36.8347672940851,"Total surface fuels",4,1
"zq20",36.7399829212332,"Total surface fuels",4,1
"Percent.Below.40th.Quantile",1053.32045658013,"Total surface fuels",4,2
"Percent.Below.30th.Quantile",964.608900090622,"Total surface fuels",4,2
"Total_PAD_RelZ1.05_2.00",64.6082745299473,"Total surface fuels",4,2
"lad_sum",33.6146318337601,"Total surface fuels",4,2
"Ny_mean",27.4176664694505,"Total surface fuels",4,2
"lad_mean",18.9569733438147,"Total surface fuels",4,2
"mean_vox_ht",15.3776429991635,"Total surface fuels",4,2
"zq50",8.98468501591045,"Total surface fuels",4,2
"Anisotropy_sd",8.40977184916473,"Total surface fuels",4,2
"vn",6.95926449337931,"Total surface fuels",4,2
"Percent.Below.30th.Quantile",371.974375293898,"Total surface fuels",4,3
"Percent.Below.40th.Quantile",217.381257636917,"Total surface fuels",4,3
"lad_mean",212.837500371776,"Total surface fuels",4,3
"lad_sum",164.646543943613,"Total surface fuels",4,3
"Ny_mean",158.721946081837,"Total surface fuels",4,3
"zpcum1",144.848316680975,"Total surface fuels",4,3
"zq65",128.67898770295,"Total surface fuels",4,3
"mean_vox_ht",125.23068600977,"Total surface fuels",4,3
"zq45",121.284156532784,"Total surface fuels",4,3
"PC_Strata_0.00.0.25",109.102084510445,"Total surface fuels",4,3
"Percent.Below.30th.Quantile",300.872182414964,"Total surface fuels",4,4
"lad_sum",280.258847955227,"Total surface fuels",4,4
"Percent.Below.40th.Quantile",219.619663246715,"Total surface fuels",4,4
"Ny_mean",161.249969784698,"Total surface fuels",4,4
"lad_mean",140.890389809474,"Total surface fuels",4,4
"PC_Strata_0.00.0.25",136.648423504942,"Total surface fuels",4,4
"zq60",129.519284646009,"Total surface fuels",4,4
"zq80",107.438183967966,"Total surface fuels",4,4
"ipcumzq10",99.7269964015789,"Total surface fuels",4,4
"zq65",93.427967635003,"Total surface fuels",4,4
"Percent.Below.30th.Quantile",2313.95789196279,"Total surface fuels",4,5
"Percent.Below.40th.Quantile",333.598436313489,"Total surface fuels",4,5
"lad_mean",142.351450119718,"Total surface fuels",4,5
"lad_sum",86.4392206983712,"Total surface fuels",4,5
"Ny_mean",51.998902968157,"Total surface fuels",4,5
"Anisotropy_sd",43.9635367282735,"Total surface fuels",4,5
"Total_PAD_RelZ1.05_2.00",36.0946321863236,"Total surface fuels",4,5
"zq50",26.5669813287756,"Total surface fuels",4,5
"mean_vox_ht",22.6493448538619,"Total surface fuels",4,5
"Alpha_Vol_m3",19.31320058804,"Total surface fuels",4,5
"lad_sum",1384.77047213179,"Total surface fuels",5,1
"Percent.Below.30th.Quantile",541.851171048188,"Total surface fuels",5,1
"lad_mean",443.930168037571,"Total surface fuels",5,1
"Percent.Below.40th.Quantile",222.770382767555,"Total surface fuels",5,1
"Ny_mean",105.233537828035,"Total surface fuels",5,1
"mean_vox_ht",47.1888745915393,"Total surface fuels",5,1
"zpcum1",41.5393019034894,"Total surface fuels",5,1
"Total_PAD_RelZ1.05_2.00",25.8887858100323,"Total surface fuels",5,1
"Anisotropy_sd",19.5799745255039,"Total surface fuels",5,1
"zq50",10.8663812303838,"Total surface fuels",5,1
"Percent.Below.30th.Quantile",80.5507172655763,"Total surface fuels",5,2
"lad_mean",66.8414344606701,"Total surface fuels",5,2
"Anisotropy_sd",51.956280521787,"Total surface fuels",5,2
"zq60",50.6880788074342,"Total surface fuels",5,2
"lad_sum",50.5779084509254,"Total surface fuels",5,2
"zq45",39.9250132433693,"Total surface fuels",5,2
"Ny_mean",39.8979288727162,"Total surface fuels",5,2
"zq70",38.8749908382068,"Total surface fuels",5,2
"zq65",37.0789230549034,"Total surface fuels",5,2
"zq80",36.230379333432,"Total surface fuels",5,2
"Percent.Below.30th.Quantile",390.128272344151,"Total surface fuels",5,3
"Percent.Below.40th.Quantile",260.904499412986,"Total surface fuels",5,3
"lad_sum",198.36193038596,"Total surface fuels",5,3
"lad_mean",164.955371392403,"Total surface fuels",5,3
"Ny_mean",163.142923018785,"Total surface fuels",5,3
"PC_Strata_0.00.0.25",128.36370560902,"Total surface fuels",5,3
"zq80",118.362756682755,"Total surface fuels",5,3
"mean_vox_ht",116.960857591168,"Total surface fuels",5,3
"zq65",104.145131884511,"Total surface fuels",5,3
"zq60",102.936635606336,"Total surface fuels",5,3
"Percent.Below.30th.Quantile",2482.07152251424,"Total surface fuels",5,4
"Percent.Below.40th.Quantile",288.869316112244,"Total surface fuels",5,4
"Total_PAD_RelZ1.05_2.00",72.6117201465621,"Total surface fuels",5,4
"Ny_mean",56.1639739022433,"Total surface fuels",5,4
"lad_sum",37.5075945831653,"Total surface fuels",5,4
"lad_mean",33.9345919130148,"Total surface fuels",5,4
"zpcum1",11.2366915051231,"Total surface fuels",5,4
"mean_vox_ht",11.216909572631,"Total surface fuels",5,4
"Anisotropy_sd",10.7942822749308,"Total surface fuels",5,4
"ipcumzq10",6.81582755420529,"Total surface fuels",5,4
"Percent.Below.40th.Quantile",832.306084510756,"Total surface fuels",5,5
"Percent.Below.30th.Quantile",740.785960594368,"Total surface fuels",5,5
"lad_sum",130.707012576058,"Total surface fuels",5,5
"Ny_mean",64.9434292449733,"Total surface fuels",5,5
"lad_mean",60.383666209961,"Total surface fuels",5,5
"mean_vox_ht",33.6574491104253,"Total surface fuels",5,5
"Total_PAD_RelZ1.05_2.00",29.3413954322965,"Total surface fuels",5,5
"Anisotropy_sd",29.1221741603421,"Total surface fuels",5,5
"Alpha_Vol_m3",27.9302820273038,"Total surface fuels",5,5
"zpcum1",26.4495994992227,"Total surface fuels",5,5
"Percent.Below.30th.Quantile",276.595433529615,"Total surface fuels",6,1
"Percent.Below.40th.Quantile",242.452779448765,"Total surface fuels",6,1
"lad_sum",188.376316960362,"Total surface fuels",6,1
"lad_mean",170.458107034711,"Total surface fuels",6,1
"zpcum1",144.040133403661,"Total surface fuels",6,1
"Ny_mean",139.533907153047,"Total surface fuels",6,1
"zq70",121.890563786036,"Total surface fuels",6,1
"zq60",118.56280211852,"Total surface fuels",6,1
"zq45",102.913327911739,"Total surface fuels",6,1
"mean_vox_ht",98.5148143764983,"Total surface fuels",6,1
"Percent.Below.30th.Quantile",353.400018960226,"Total surface fuels",6,2
"Percent.Below.40th.Quantile",274.757077032117,"Total surface fuels",6,2
"lad_sum",205.191616826513,"Total surface fuels",6,2
"lad_mean",199.444150865554,"Total surface fuels",6,2
"zq65",130.296065749435,"Total surface fuels",6,2
"Ny_mean",122.097476213228,"Total surface fuels",6,2
"PC_Strata_0.00.0.25",116.801000443419,"Total surface fuels",6,2
"mean_vox_ht",115.018725697221,"Total surface fuels",6,2
"zpcum1",109.391293715846,"Total surface fuels",6,2
"zq60",103.628365220866,"Total surface fuels",6,2
"Percent.Below.30th.Quantile",1098.40720426923,"Total surface fuels",6,3
"Percent.Below.40th.Quantile",754.360782486425,"Total surface fuels",6,3
"lad_sum",92.6619547207667,"Total surface fuels",6,3
"Ny_mean",71.6068409326289,"Total surface fuels",6,3
"lad_mean",48.8655514206799,"Total surface fuels",6,3
"Total_PAD_RelZ1.05_2.00",12.6732821172786,"Total surface fuels",6,3
"zpcum1",11.0685814427889,"Total surface fuels",6,3
"Anisotropy_sd",7.80808885610022,"Total surface fuels",6,3
"ipcumzq10",5.79557264571169,"Total surface fuels",6,3
"mean_vox_ht",5.68852513501711,"Total surface fuels",6,3
"Percent.Below.30th.Quantile",112.998692113836,"Total surface fuels",6,4
"Ny_mean",89.9083935493623,"Total surface fuels",6,4
"lad_mean",70.7543233008738,"Total surface fuels",6,4
"lad_sum",51.687221217382,"Total surface fuels",6,4
"Anisotropy_sd",50.1369096144004,"Total surface fuels",6,4
"zq45",48.6181283339658,"Total surface fuels",6,4
"zq60",47.9138990203004,"Total surface fuels",6,4
"zq70",38.7845395291891,"Total surface fuels",6,4
"zq65",35.6221998503695,"Total surface fuels",6,4
"PC_Strata_0.00.0.25",35.5411994811066,"Total surface fuels",6,4
"Percent.Below.30th.Quantile",1633.04506283392,"Total surface fuels",6,5
"Percent.Below.40th.Quantile",651.637153287152,"Total surface fuels",6,5
"lad_sum",232.048920061756,"Total surface fuels",6,5
"Ny_mean",173.74549650541,"Total surface fuels",6,5
"lad_mean",48.2677109700166,"Total surface fuels",6,5
"zpcum1",40.8222926368299,"Total surface fuels",6,5
"Total_PAD_RelZ1.05_2.00",40.4078434963682,"Total surface fuels",6,5
"Anisotropy_sd",39.7272763955479,"Total surface fuels",6,5
"mean_vox_ht",35.0246561840356,"Total surface fuels",6,5
"Alpha_Vol_m3",20.518858603251,"Total surface fuels",6,5
"Percent.Below.30th.Quantile",314.99121615836,"Total surface fuels",7,1
"Percent.Below.40th.Quantile",274.012040226022,"Total surface fuels",7,1
"lad_sum",184.994929470588,"Total surface fuels",7,1
"lad_mean",175.317492735803,"Total surface fuels",7,1
"Ny_mean",149.124892752037,"Total surface fuels",7,1
"zq80",118.339652936024,"Total surface fuels",7,1
"zpcum1",114.779624837345,"Total surface fuels",7,1
"zq45",109.848801445498,"Total surface fuels",7,1
"zq60",95.5515155538868,"Total surface fuels",7,1
"PC_Strata_0.00.0.25",89.9374533959763,"Total surface fuels",7,1
"Percent.Below.30th.Quantile",710.507424762342,"Total surface fuels",7,2
"Ny_mean",141.309866854534,"Total surface fuels",7,2
"lad_sum",78.0941999817852,"Total surface fuels",7,2
"lad_mean",46.1942868649695,"Total surface fuels",7,2
"mean_vox_ht",27.0568247864346,"Total surface fuels",7,2
"Anisotropy_sd",22.9974752132179,"Total surface fuels",7,2
"Alpha_Vol_m3",19.9433147777847,"Total surface fuels",7,2
"Percent.Below.40th.Quantile",11.5614966847139,"Total surface fuels",7,2
"zq80",9.97957389966036,"Total surface fuels",7,2
"zq45",8.39132387565198,"Total surface fuels",7,2
"Percent.Below.40th.Quantile",251.459130787738,"Total surface fuels",7,3
"Percent.Below.30th.Quantile",185.777645742063,"Total surface fuels",7,3
"mean_vox_ht",131.660992095055,"Total surface fuels",7,3
"lad_sum",127.389360190607,"Total surface fuels",7,3
"zq70",110.585140220332,"Total surface fuels",7,3
"zq65",94.8046746388905,"Total surface fuels",7,3
"lad_mean",91.7592034964653,"Total surface fuels",7,3
"zq60",89.5986677384106,"Total surface fuels",7,3
"PC_Strata_0.00.0.25",77.69351762056,"Total surface fuels",7,3
"Ny_mean",74.1743651349092,"Total surface fuels",7,3
"Percent.Below.30th.Quantile",266.700236714943,"Total surface fuels",7,4
"Percent.Below.40th.Quantile",255.806809650991,"Total surface fuels",7,4
"Ny_mean",185.848185627737,"Total surface fuels",7,4
"lad_mean",185.063854231027,"Total surface fuels",7,4
"lad_sum",184.862152138078,"Total surface fuels",7,4
"zq60",147.406023936639,"Total surface fuels",7,4
"zpcum1",139.778896892124,"Total surface fuels",7,4
"zq45",123.219575716862,"Total surface fuels",7,4
"mean_vox_ht",110.486430140611,"Total surface fuels",7,4
"zq80",104.979107332929,"Total surface fuels",7,4
"Percent.Below.30th.Quantile",291.461754781342,"Total surface fuels",7,5
"Percent.Below.40th.Quantile",243.921668145692,"Total surface fuels",7,5
"lad_sum",193.773311062859,"Total surface fuels",7,5
"lad_mean",186.144771108497,"Total surface fuels",7,5
"Ny_mean",159.444324426144,"Total surface fuels",7,5
"zq80",111.898354728832,"Total surface fuels",7,5
"zq70",107.963877727686,"Total surface fuels",7,5
"zq60",105.428376171077,"Total surface fuels",7,5
"zq45",105.407896523492,"Total surface fuels",7,5
"vn",100.279461992914,"Total surface fuels",7,5
"Percent.Below.30th.Quantile",331.308679415962,"Total surface fuels",8,1
"Percent.Below.40th.Quantile",237.723468465255,"Total surface fuels",8,1
"lad_sum",218.50137438807,"Total surface fuels",8,1
"Ny_mean",204.141632276725,"Total surface fuels",8,1
"lad_mean",200.467052489679,"Total surface fuels",8,1
"zpcum1",147.944175771616,"Total surface fuels",8,1
"zq45",123.75685527597,"Total surface fuels",8,1
"zq80",108.433535100308,"Total surface fuels",8,1
"Percent.Below.10th.Quantile",102.29377652113,"Total surface fuels",8,1
"PC_Strata_0.00.0.25",98.9909870872259,"Total surface fuels",8,1
"Percent.Below.30th.Quantile",118.609971921553,"Total surface fuels",8,2
"Ny_mean",64.8886670578704,"Total surface fuels",8,2
"lad_sum",60.9293165218803,"Total surface fuels",8,2
"lad_mean",55.9949483152285,"Total surface fuels",8,2
"zq60",47.0752990678588,"Total surface fuels",8,2
"zq65",43.347268491327,"Total surface fuels",8,2
"Anisotropy_sd",42.0292003379394,"Total surface fuels",8,2
"zq45",40.0210337855337,"Total surface fuels",8,2
"zq50",37.0387309797078,"Total surface fuels",8,2
"zq70",36.990851354361,"Total surface fuels",8,2
"Percent.Below.30th.Quantile",1468.53101875809,"Total surface fuels",8,3
"Percent.Below.40th.Quantile",604.729090291882,"Total surface fuels",8,3
"lad_mean",319.678525344232,"Total surface fuels",8,3
"lad_sum",257.966583803607,"Total surface fuels",8,3
"Ny_mean",155.367086144025,"Total surface fuels",8,3
"Alpha_Vol_m3",16.6381478322339,"Total surface fuels",8,3
"Anisotropy_sd",14.1397976297223,"Total surface fuels",8,3
"zpcum1",13.615685390839,"Total surface fuels",8,3
