Site,Plot,Oak,SF_biomass,Shrub,herbaceous,Lg_diam_WF,Litter_1h,PC_Density_m3,cHull_vol,Alpha_Vol_m3,horizontalRumpel,mean_vox_ht,sd_vox_ht,zmax,zmean,zsd,zskew,zkurt,pzabovezmean,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,pground,n,area,Percent.Below.10th.Quantile,Percent.Below.20th.Quantile,Percent.Below.30th.Quantile,Percent.Below.40th.Quantile,Percent.Below.50th.Quantile,Percent.Below.60th.Quantile,Percent.Below.70th.Quantile,Percent.Below.80th.Quantile,Percent.Below.90th.Quantile,X100th.Percent.Quantile,PC_Strata_0.00.0.25,PC_Strata_0.25.0.50,PC_Strata_0.50.1.00,PC_Strata_1.00.2.00,lad_min,lad_max,lad_mean,lad_sum,vn,vFRall,vFRcanopy,vzrumple,vzsd,vzcv,OpenGapSpace,Euphotic,Oligophotic,eLargest_mean,eLargest_sd,eMedium_mean,eMedium_sd,eSmallest_mean,eSmallest_sd,eSum_mean,eSum_sd,Curvature_mean,Curvature_sd,Omnivariance_mean,Omnivariance_sd,Anisotropy_mean,Anisotropy_sd,Eigentropy_mean,Eigentropy_sd,Linearity_mean,Linearity_sd,Verticality_mean,Verticality_sd,Planarity_mean,Planarity_sd,Sphericity_mean,Sphericity_sd,Nx_mean,Nx_sd,Ny_mean,Ny_sd,Nz_mean,Nz_sd,ChangeCurvature_mean,ChangeCurvature_sd,SurfaceDensity_mean,SurfaceDensity_sd,VolumeDensity_mean,VolumeDensity_sd,MomentOrder1_mean,MomentOrder1_sd,NormalChangeRate_mean,NormalChangeRate_sd,PCA1_mean,PCA1_sd,PCA2_mean,PCA2_sd,Total_PAD_FullROI,Mean_PAD_FullROI,Mean_PropOcc_FullROI,SD_PropOcc_FullROI,Kurt_PropOcc_FullROI,Skew_PropOcc_FullROI,Percent_EmptySpace_FullROI,Total_PAD_RelZ0_0.25,Mean_PAD_RelZ0_0.25,Mean_PropOcc_RelZ0_0.25,SD_PropOcc_RelZ0_0.25,Kurt_PropOcc_RelZ0_0.25,Skew_PropOcc_RelZ0_0.25,Percent_EmptySpace_RelZ0_0.25,Total_PAD_RelZ0.30_0.50,Mean_PAD_RelZ0.30_0.50,Mean_PropOcc_RelZ0.30_0.50,SD_PropOcc_RelZ0.30_0.50,Kurt_PropOcc_RelZ0.30_0.50,Skew_PropOcc_RelZ0.30_0.50,Percent_EmptySpace_RelZ0.30_0.50,Total_PAD_RelZ0.55_1.00,Mean_PAD_RelZ0.55_1.00,Mean_PropOcc_RelZ0.55_1.00,SD_PropOcc_RelZ0.55_1.00,Kurt_PropOcc_RelZ0.55_1.00,Skew_PropOcc_RelZ0.55_1.00,Percent_EmptySpace_RelZ0.55_1.00,Total_PAD_RelZ1.05_2.00,Mean_PAD_RelZ1.05_2.00,Mean_PropOcc_RelZ1.05_2.00,SD_PropOcc_RelZ1.05_2.00,Kurt_PropOcc_RelZ1.05_2.00,Skew_PropOcc_RelZ1.05_2.00,Percent_EmptySpace_RelZ1.05_2.00,X.Occlusion_FullROI,X.Occlusion_RelZ0_0.25,X.Occlusion_RelZ0.30_0.50,X.Occlusion_RelZ0.55_1.00,X.Occlusion_RelZ1.05_2.00
BD,BD_005_120,0,0.30684,0,0.09064,0.01268,0.20352,17175.80432,0.052652074,0.018527529,3.003231031,0.064705882,0.080603518,0.312,0.025780995,0.048734783,2.936163349,12.70032295,26.72605791,0,0,0,0,0,0,0,0,0.002,0.004,0.005,0.008,0.014,0.021,0.03,0.044,0.056,0.07,0.144,56.4690027,78.1671159,87.06199461,89.35309973,93.39622642,95.95687332,97.70889488,98.78706199,99.32614555,7102102,12163,5272.533036,1605.310634,0.787090972,3.925411435,59.26082166,41.61184956,41.61184956,51.66523939,68.61392585,91.50675392,61.24721604,1347,0.251359856,75.87230883,11.95248701,4.899777283,1.262063846,2.227171492,1.410541945,0.965107647,0.593912398,0.296956199,0.519673348,99.18337045,0.816629547,0,0,0.005045727,1.41528285,0.710164289,1.420328577,238,24.48559671,95.2,3.518288846,0.392769835,194.9166192,49.59677419,27.41935484,20.56451613,0.000614655,0.000167069,0.000333436,0.000137598,8.02E-05,6.66E-05,0.001028313,0.000279567,0.076160497,0.057565914,0.000230413,9.46E-05,0.858397386,0.132024593,0.007857949,0.00203014,0.449134503,0.203483611,0.198122051,0.325091816,0.409262883,0.203354873,0.137148271,0.119228417,0.04108269,0.295208335,0.04703893,0.400650699,0.727544132,0.463680149,0.076160497,0.057565914,798.4213901,270.1794499,47905.28341,16210.767,0.011071518,0.005382866,0.409262883,0.203354873,3.51E-20,0.000187866,7.06E-21,0.000109003,0.90095607,2.883059425,0.071663517,0.175005521,17.19020219,3.608775762,67.12,0.874374085,11.65832114,0.190620626,0.303342907,4.398378736,1.634841998,41.66666667,0.012985018,0.20776029,0.035339775,0.069824452,4.159015364,1.690920174,72.4,0.013573753,0.108590022,0.035040486,0.073691691,6.276239772,2.039394205,74.7,2.32E-05,0.000464282,0.03019011,0.077252894,9.230400041,2.685269655,79.75,7.16635172,19.06206264,3.533977471,3.504048581,3.019010996
BD,BD_005_240,0,0.5844,0.16952,0.18396,0,0.23092,23008.27319,0.068995053,0.047940883,9.024571383,0.145378151,0.131321768,0.43,0.099837662,0.109368042,0.985455394,2.839847203,39.00162338,0,0,0,0,0.004,0.011,0.019,0.03,0.046,0.0575,0.071,0.096,0.11595,0.143,0.17025,0.202,0.238,0.2757,0.326,26.74109516,45.40138224,57.30994152,67.83625731,76.18288145,83.78522063,90.11164274,95.37480064,99.25571505,13361020,15509,5422.491883,1813.787429,0.896128077,4.238234695,27.13708983,23.74755071,30.67280043,50.54203946,69.17256317,89.11586091,26.74512987,2464,0.249050961,44.2775974,14.20454545,8.887987013,8.238636364,6.168831169,5.803571429,4.910714286,3.936688312,2.962662338,0.608766234,86.56655844,13.43344156,0,0,0.686433744,4.38186135,2.534147547,5.068295094,459,30.80536913,91.07142857,2.640426993,0.299967238,121.7866988,37.77777778,24.19753086,32.4691358,0.000610467,0.00015226,0.000333738,0.000129022,0.000137348,8.88E-05,0.001081553,0.000278634,0.120797434,0.064261984,0.000287433,0.000104483,0.767307214,0.154878296,0.008326809,0.001995965,0.443762467,0.203879013,0.40656324,0.354734332,0.323544747,0.173048475,0.231475254,0.152756764,0.173659927,0.551048618,0.083466452,0.425987465,0.444052729,0.52883429,0.120797434,0.064261984,737.357617,254.2705024,44241.45702,15256.23014,0.011637561,0.005140337,0.323544747,0.173048475,-5.31E-20,0.000170088,1.01E-20,0.00011892,0.536301938,1.716166203,0.102519613,0.224944515,8.960654557,2.597900229,63.48,0.465879061,6.211720807,0.340634954,0.344809724,1.873088357,0.633277959,16,0.047020664,0.75233063,0.045799631,0.100542701,10.81493419,2.712820418,65.6,0.019922801,0.177091566,0.02205831,0.060443712,9.52453145,2.773105318,81.22222222,0.002585627,0.051712545,0.016114023,0.057256951,18.80346295,3.996904298,86.75,10.25196131,34.06349543,4.57996308,2.205830988,1.611402338
BGT,BGT_MX_001_0,1,0.97892,0.06736,0.10868,0.46224,0.34064,9785.080866,0.097081611,0.041476733,6.178635142,0.148739496,0.143719092,0.518,0.103359939,0.089402575,1.807138731,6.854081281,38.37298542,0.016,0.022,0.027,0.034,0.04,0.047,0.0537,0.06,0.067,0.079,0.0901,0.101,0.109,0.1234,0.14,0.1556,0.177,0.2088,0.2799,33.56374808,61.67434716,80.03072197,89.70814132,93.77880184,95.77572965,97.00460829,98.54070661,99.46236559,6023451,12261,4622.755948,1668.285311,0.59454515,3.604100342,0,11.97144295,31.82504514,51.72675929,70.25185396,90.48993675,0,1303,0.257566546,33.53798926,28.08902533,18.34228703,9.669992325,4.067536454,1.995395242,1.227935533,1.534919417,0.92095165,0.613967767,93.47659248,6.369915579,0.153491942,0,0.002850018,0.243100637,0.122975327,0.245950654,399,26.37144746,84.53389831,2.68998626,0.315912023,147.836267,46.7268623,19.18735892,25.84650113,0.000555611,0.000197357,0.00026968,0.000134772,0.000119165,8.85E-05,0.000944456,0.000346023,0.112529587,0.070283482,0.000243693,0.000123413,0.768994918,0.188482203,0.007305487,0.002588048,0.497090738,0.226216522,0.4884804,0.31383704,0.27190418,0.160111144,0.211818589,0.157566083,0.266942247,0.569223907,0.07867876,0.48877116,0.30080273,0.500593592,0.112529587,0.070283482,525.8098227,249.7810496,31548.58936,14986.86298,0.013057798,0.006141657,0.27190418,0.160111144,1.75E-21,0.000217675,-4.31E-21,0.000121378,0.614796905,1.821620458,0.142299485,0.272720418,6.492491345,2.174280855,54.92592593,0.555440128,7.405868371,0.486650777,0.395025626,1.280611196,0.049737697,8.166666667,0.02856171,0.571234192,0.063981235,0.098409633,4.937824095,1.590545934,47,0.020594183,0.183059403,0.04680788,0.087551755,5.414203975,1.801314189,68.55555556,0.002342738,0.031236506,0.023426971,0.06833551,12.93786296,3.231013294,82.66666667,14.22994848,48.6650777,6.398123536,4.680787981,2.342697103
BGT,BGT_MX_001_120,1,5.79124,0.19748,0.0382,4.43232,1.12324,7535.202904,0.09455229,0.03971274,7.182709313,0.22,0.18857262,0.744,0.219343927,0.164692062,1.017244537,3.494545088,42.65536723,0.024,0.0385,0.052,0.076,0.094,0.1075,0.13,0.147,0.16575,0.188,0.207,0.23,0.24675,0.274,0.3,0.324,0.375,0.4775,0.595,19.2745377,40.18492176,58.17923186,74.32432432,84.77951636,89.40256046,91.32290185,95.30583215,99.78662873,6435069,15247,4544.540254,2413.480565,0.559546253,3.309190269,0,6.922738513,26.33317529,45.38487466,64.50258731,88.16600102,0,1416,0.247586252,19.13841808,20.76271186,17.86723164,16.03107345,10.38135593,4.59039548,1.906779661,3.95480226,4.449152542,0.494350282,65.60734463,24.78813559,9.18079096,0,1.205825952,55.02249122,19.52874859,58.58624578,357,16.2568306,86.44067797,2.524955295,0.289965398,96.24901878,32.51633987,28.43137255,29.90196078,0.000531384,0.000196942,0.000250484,0.000123493,0.000104397,8.26E-05,0.000886265,0.000329736,0.106666449,0.067530102,0.000223481,0.00011221,0.792681316,0.170566077,0.006917118,0.002415381,0.511075729,0.210722284,0.531686346,0.300552586,0.281605587,0.174116772,0.19460682,0.146576847,0.135739633,0.541163021,0.136399001,0.60082332,0.19677642,0.508267015,0.106666449,0.067530102,588.1314656,247.0538742,35287.88793,14823.23245,0.01392246,0.00629418,0.281605587,0.174116772,-1.47E-20,0.000212823,-6.52E-21,0.000111074,0.450119482,1.500398273,0.164486097,0.256698047,4.876930402,1.701714633,46.20833333,0.303312732,4.044169763,0.404168358,0.322086083,1.778190558,0.347326484,3.166666667,0.080909992,1.294559879,0.160489268,0.230746143,4.609214635,1.584202369,42,0.062860692,0.502885536,0.069062107,0.134882659,13.14801621,2.885637326,61.6,0.003036065,0.080961737,0.009862924,0.038402361,27.87055916,4.807202211,88,16.44860972,40.41683578,16.04892682,6.906210745,0.986292379
BGT,BGT_MX_001_240,1,4.68252,1.01272,0,0.2768,1.87796,17247.95683,0.370756801,0.231479805,53.33255278,0.628571429,0.437287694,1.872,0.594618743,0.428260964,0.381985734,2.059598664,44.55786496,0,0.048,0.108,0.175,0.237,0.295,0.3455,0.398,0.456,0.515,0.589,0.667,0.776,0.883,0.948,1.008,1.1109999,1.215,1.352,16.39963527,34.16699231,50.44939429,61.11762407,72.77582389,84.68151622,93.44796144,98.76253745,99.93487039,48394518,32767,5951.853155,2373.406747,1.308172891,12.00453365,8.494844395,11.47088395,32.28112738,53.56675523,72.91632288,91.76524085,7.268478662,8131,0.251288996,21.04292215,16.77530439,15.37326282,10.0725618,11.00725618,11.24092977,8.276964703,5.017832985,1.106874923,0.073791662,26.12224819,22.5433526,30.48825483,20.83384578,0.002353057,4.017012757,1.786723646,14.29378917,1846,36.31713555,74.97969131,3.1361532,0.217681431,74.17205846,30.90092619,17.87819253,33.93207971,0.00058954,0.000178898,0.000302218,0.000126139,0.0001326,8.52E-05,0.001024358,0.000308739,0.121986909,0.062757213,0.000272123,0.000109107,0.769350351,0.148370461,0.007918317,0.002213928,0.472479298,0.198008431,0.510517546,0.30403425,0.296871053,0.162530046,0.228804858,0.144970609,0.216521866,0.571513732,0.135094164,0.525638207,0.272063666,0.5061488,0.121986909,0.062757213,623.6814601,235.694458,37420.8876,14141.66748,0.012337526,0.005604535,0.296871053,0.162530046,-7.23E-20,0.000194348,-1.27E-20,0.000117329,2.053980184,4.107960369,0.306649389,0.353594996,1.899145877,0.695789548,36.7,0.805241113,10.73654817,0.723678635,0.302341084,2.69771856,-1.042742439,0.5,0.311166037,4.978656585,0.600771755,0.302376042,2.122320763,-0.638524138,3.2,0.37138574,3.301206573,0.297218242,0.278104808,2.151560044,0.628271288,17.88888889,0.515012723,2.168474624,0.10484417,0.223817077,6.18383797,2.120675788,66.52631579,30.66493893,72.36786348,60.07717546,29.72182423,10.48441702
BGT,BGT_MX_003_0,1,1.37944,0.02124,0.17556,0.34332,0.83932,19005.59303,0.132164302,0.096608552,17.82557298,0.225454545,0.178972183,0.733,0.176506397,0.14130228,0.66583045,3.128871713,47.1993176,0,0,0.016,0.034,0.051,0.072,0.093,0.113,0.138,0.162,0.1868,0.206,0.2284,0.253,0.282,0.305,0.33,0.3614,0.4102,20.05225343,38.73285434,57.80535598,73.97126061,89.28804703,96.11365121,98.10581319,98.92227302,99.5101241,21199481,28751,6027.717088,2102.715902,1.054816513,8.810485193,12.7935632,12.35030707,29.25052269,48.9550664,69.23213356,89.99875044,13.36366221,3517,0.250068635,30.25305658,16.26386125,16.60506113,14.07449531,13.33522889,5.942564686,1.734432755,0.710833096,0.511799829,0.454933182,69.37731021,28.63235712,1.876599374,0,0.087539785,10.12449444,4.199387942,12.59816383,866,33.98744113,93.52051836,2.482360538,0.278161751,103.9429339,26.03833866,24.04153355,45.12779553,0.00061366,0.000158827,0.000333543,0.000127395,0.000166903,9.77E-05,0.001114106,0.000297465,0.140061513,0.067437494,0.000309501,0.000114946,0.720530505,0.170004404,0.008562396,0.002171354,0.443653666,0.205489965,0.495137221,0.312152283,0.276876839,0.158093187,0.274351496,0.163148106,0.156070626,0.482869264,0.147938061,0.607014711,0.261946958,0.527866259,0.140061513,0.067437494,613.4049626,232.2314142,36804.29776,13933.88485,0.011366999,0.005350432,0.276876839,0.158093187,8.33E-20,0.000177514,3.33E-20,0.00012477,0.554491222,1.848304072,0.245682608,0.306907148,2.625176252,1.046366696,32.75,0.330167449,4.402232654,0.67423773,0.240713962,2.844926036,-0.987072678,0,0.125074617,2.501492338,0.177951265,0.182102742,3.407885327,1.110211809,9,0.033973335,0.301985199,0.063259912,0.104993353,5.154481601,1.644421924,57.33333333,0.010039942,0.401597671,0.024993141,0.056650806,9.034604704,2.560988438,72,24.56826082,67.42377304,17.79512647,6.325991203,2.499314098
BGT,BGT_MX_003_120,1,0.78872,0,0.01688,0.07628,0.69556,15844.60643,0.079407716,0.044618206,7.673333988,0.130630631,0.124164695,0.478,0.065823222,0.085316741,1.673765969,5.652684338,33.9958159,0,0,0,0,0,0,0.004,0.013,0.024,0.034,0.045,0.054,0.064,0.0787,0.1,0.1208,0.154,0.1938,0.24945,37.18820862,62.58503401,76.19047619,85.33635676,91.83673469,95.84278156,97.95918367,99.09297052,99.69765684,10705283,19010,5598.997385,1916.916738,0.783566352,4.891845543,39.86287892,30.38713689,30.38713689,50.14961305,69.57908539,89.45005938,39.4874477,1912,0.250356801,56.43305439,17.57322176,9.414225941,6.328451883,4.49790795,2.771966527,1.464435146,0.784518828,0.418410042,0.261506276,95.13598326,4.811715481,0,0,0.06017209,2.245071472,1.152621781,2.305243562,406,25.0617284,95.52941176,2.597015685,0.30291833,149.1643294,32.53968254,26.98412698,37.46031746,0.00061352,0.00016442,0.000341946,0.000133607,0.000126021,9.12E-05,0.001081487,0.000285285,0.109943482,0.070749509,0.000274378,0.000112121,0.780137549,0.172073638,0.00829053,0.002085346,0.426771581,0.209184456,0.375266654,0.361541111,0.353365968,0.192519945,0.212540275,0.159534057,0.200156809,0.512435854,0.095303695,0.409333066,0.447384447,0.560021763,0.109943482,0.070749509,705.3926876,280.6609516,42323.56126,16839.6571,0.011304151,0.005471563,0.353365968,0.192519945,1.58E-20,0.000179217,-7.87E-21,0.00012349,0.603175615,1.930161966,0.12395404,0.258323534,7.70961333,2.41887946,59.2,0.550305727,7.337409695,0.407678515,0.389595539,1.46572338,0.427051596,11,0.016145972,0.258335547,0.047354301,0.082980203,5.247996493,1.719413755,56.6,0.024367605,0.194940841,0.030887469,0.077346582,10.45861311,2.738046348,79.5,0.010129149,0.270110641,0.0211774,0.067348106,20.63624963,3.995579478,84.33333333,12.395404,40.76785152,4.735430124,3.088746883,2.117740003
BGT,BGT_MX_003_240,1,0.76996,0,0.07516,0.32164,0.37316,14287.08916,0.119272166,0.061054684,13.12141731,0.21025641,0.180743799,0.672,0.110165096,0.145229782,1.579589444,4.483867256,29.6190086,0,0,0,0,0.003,0.015,0.025,0.034,0.042,0.052,0.057,0.066,0.078,0.107,0.148,0.209,0.279,0.36,0.456,48.31704669,64.76655809,72.74701412,79.15309446,85.23344191,89.41368078,94.95114007,98.58849077,99.78284473,13611900,14097,5576.362147,1738.584907,0.104559128,3.65346997,28.93981737,26.42139598,32.43667673,55.32116751,74.75274576,91.56287513,26.7103646,2441,0.254246364,60.95862351,12.41294551,6.022122081,4.834084392,4.58828349,3.1544449,4.178615322,2.744776731,0.901269971,0.204834084,82.95780418,14.62515363,2.417042196,0,0.039062076,6.808331444,2.376857267,7.130571802,529,24.80075012,87.00657895,2.344562691,0.261338023,148.1421935,41.59462056,18.92411143,31.89241114,0.00059907,0.000160432,0.00033807,0.00013026,0.000150758,9.44E-05,0.001087898,0.000298142,0.129870247,0.068069371,0.000296097,0.000112926,0.736135986,0.175107022,0.008370533,0.002180292,0.419866559,0.202425966,0.390241457,0.337231098,0.316269426,0.174608819,0.254441646,0.161622733,0.110009513,0.558146976,0.092746124,0.427184613,0.449605976,0.523476899,0.129870247,0.068069371,707.0495837,293.8918628,42422.97502,17633.51177,0.011689375,0.005645963,0.316269426,0.174608819,-1.42E-20,0.000180716,1.35E-20,0.000119365,0.671908117,2.150105974,0.135304646,0.252471165,7.084979369,2.266138186,47.28,0.622374802,8.298330695,0.408679468,0.377877313,1.40232256,0.354531335,8.666666667,0.013775855,0.22041368,0.046952693,0.075430806,3.933288258,1.51948601,40.2,0.022452493,0.199577712,0.052025981,0.088755969,4.088489118,1.486603239,61.66666667,0.011144325,0.2228865,0.040244358,0.092248839,9.351104182,2.56500992,75.75,13.53046456,40.86794683,4.695269295,5.202598067,4.024435797
BGT,BGT_MX_004_120,1,0.29352,0,0,0,0.29352,6903.635431,0.250961154,0.130360071,33.16193418,0.549084249,0.352836568,1.4220001,0.501322822,0.325460123,0.484216095,2.303155986,41.07883817,0.04245,0.0829,0.167,0.217,0.253,0.2907,0.31815,0.352,0.39305,0.431,0.469,0.5114,0.59185,0.71,0.767,0.833,0.89565,0.9791,1.08,13.36654213,29.22374429,49.48111249,63.17974263,70.1120797,81.61062682,90.95060191,97.63387298,99.16977999,10386282,32767,4309.660581,2897.76837,3.559424778,27.45118251,0,8.134662625,26.41576649,44.28334413,61.20686883,83.25201453,0,2410,0.247231877,13.36099585,15.85062241,20.24896266,13.69294606,6.929460581,11.49377593,9.336099585,6.680497925,1.53526971,0.871369295,24.6473029,34.14937759,32.406639,8.796680498,0.165786634,10.09705607,2.70802744,13.5401372,831,21.69146437,47.37742303,2.554887273,0.240905113,60.87854836,30.5621536,14.21219319,18.68566904,0.000535255,0.000221049,0.00023214,0.000130618,8.20E-05,6.97E-05,0.000849407,0.000347107,0.085680088,0.062424731,0.000197609,0.000111857,0.813284498,0.199920205,0.006558372,0.00262158,0.533314844,0.232508614,0.495831481,0.296389722,0.279969653,0.179481983,0.150615917,0.126633713,0.187874961,0.612302994,0.064873767,0.493801447,0.136109613,0.536181117,0.085680088,0.062424731,429.5730597,226.2165028,25774.38358,13572.99017,0.013652962,0.006649596,0.279969653,0.179481983,-2.20E-20,0.000235106,-1.39E-20,0.000113529,0.744857367,1.655238593,0.357540112,0.33319731,1.807376805,0.439178673,25.27777778,0.488473578,6.512981045,0.643066253,0.35853089,1.809136295,-0.609493793,6.166666667,0.087875229,1.406003663,0.475432996,0.302117549,1.798233902,-0.164587713,7,0.151074353,1.208594826,0.458984929,0.277488358,1.858205487,-0.228074567,7.6,0.017434206,0.092982433,0.13640215,0.201042903,3.999408681,1.438256408,50.8,35.75401125,64.30662533,47.54329962,45.89849293,13.64021503
BGT,BGT_MX_004_240,1,1.93152,0.8782,0.00192,0.16864,0.88276,10180.07123,0.183398788,0.121268137,19.83934274,0.414102564,0.251036149,0.943,0.430373079,0.212383833,-0.246695285,2.503932681,55.50477773,0.034,0.086,0.1649,0.2472,0.304,0.34,0.369,0.4,0.4354,0.459,0.481,0.503,0.523,0.553,0.5785,0.6018,0.629,0.6884,0.7697,10.24573095,16.82632237,22.28238234,35.94335693,52.85297793,72.13660975,88.37984173,94.41899209,98.0424823,11477244,27821,4768.277524,2727.034539,1.493208969,9.245684406,0,7.772458266,26.46058583,46.26098391,66.24306323,86.57917354,0,2407,0.24914895,10.22019111,6.564187786,5.442459493,13.62692148,16.86746988,19.23556294,16.202742,6.024096386,3.614457831,1.994183631,19.9833818,39.38512671,40.42376402,0,0.577686952,37.85945572,13.69873844,54.79495377,733,27.74413323,55.07137491,2.303379837,0.311531757,65.49148001,28.51772288,19.76369495,19.60257787,0.000530968,0.000215398,0.000224629,0.000131817,8.92E-05,7.77E-05,0.000844769,0.000345538,0.092880686,0.068108551,0.000200423,0.000115823,0.804774629,0.198784034,0.00656612,0.002558989,0.54736004,0.239453008,0.514286226,0.284284193,0.257414589,0.177189865,0.166558981,0.145643914,0.213678107,0.604408134,0.194504991,0.484507774,0.232656242,0.483739287,0.092880686,0.068108551,477.2400155,242.8973336,28634.40093,14573.84001,0.013576137,0.006354403,0.257414589,0.177189865,-1.65E-20,0.000229057,-4.76E-22,0.000120677,0.616568997,1.897135376,0.457328257,0.412953796,1.27340098,0.16072883,24.88461538,0.225452087,3.006027829,0.937723539,0.112308322,29.38327157,-4.606257298,0,0.133657299,2.673145985,0.786815857,0.222562713,3.573249566,-1.198482215,0,0.178164635,1.583685641,0.156704249,0.186574784,5.228213489,1.479719953,30.77777778,0.012497049,0.249940972,0.024658207,0.072449079,18.8818202,3.836124289,78.75,45.73282567,93.77235394,78.68158568,15.67042485,2.465820711
BGT,BGT_MX_005_120,1,1.38464,0,0.08124,0.77776,0.52564,11000.27939,0.091167504,0.048394381,8.747217479,0.170542636,0.144375325,0.585,0.151242892,0.124089519,0.559208272,2.080761614,44.19035847,0.011,0.018,0.023,0.029,0.037,0.051,0.05795,0.0668,0.088,0.117,0.148,0.1752,0.208,0.2299,0.25875,0.2856,0.30245,0.332,0.36915,35.89108911,49.87623762,60.02475248,70.73019802,82.11633663,92.38861386,98.32920792,99.81435644,99.93811881,8809466,15689,5444.663782,2025.853263,0.910627164,4.222796878,0,9.399741142,28.25848922,46.62024917,65.75233959,88.67641921,0,1618,0.251431065,35.90852905,13.96786156,10.13597033,10.69221261,11.37206428,10.44499382,5.747836836,1.483312732,0.123609394,0.123609394,73.67119901,26.20519159,0.123609394,0,0.002763863,67.22323236,23.10370019,69.31110056,462,26.08695652,83.09352518,2.38597623,0.271167834,136.6685883,48.61367837,17.56007394,25.13863216,0.000572392,0.000186522,0.000285109,0.000129399,0.000131113,8.78E-05,0.000988614,0.000326866,0.121462528,0.066592849,0.000262368,0.000116807,0.755587829,0.176995069,0.007653613,0.002398178,0.481551088,0.2147557,0.461537985,0.3161712,0.274036741,0.161504257,0.22834295,0.151160842,0.120109031,0.485591234,0.078138749,0.595138777,0.264327181,0.55144687,0.121462528,0.066592849,546.3204907,235.5333604,32779.22944,14132.00162,0.013002519,0.00577473,0.274036741,0.161504257,6.69E-20,0.000204213,-1.46E-20,0.000120161,0.710613216,2.105520641,0.164811523,0.297406146,5.044794894,1.866825082,52.22222222,0.55319742,7.375965598,0.527499031,0.40630605,1.242880842,-0.144268458,9.5,0.11383086,1.821293767,0.144499683,0.220721611,5.011732581,1.710400341,35.2,0.036129194,0.289033554,0.041213031,0.078020194,4.214978352,1.653938672,68,0.007455742,0.099409889,0.025048036,0.074472253,12.63799116,3.226457814,82.83333333,16.48115232,52.7499031,14.44996832,4.121303081,2.504803604
BGT,BGT_MX_005_240,1,1.47848,0.4678,0.0146,0.0826,0.91348,3155.951294,0.2754009,0.037237787,21.65740313,0.551824818,0.557581726,1.679,0.506274422,0.522487158,0.704948494,1.721623874,32.88590604,0.015,0.023,0.036,0.055,0.085,0.114,0.147,0.183,0.213,0.242,0.263,0.299,0.382,1.046,1.113,1.205,1.277,1.3099999,1.352,38.05970149,63.50746269,67.1641791,67.1641791,67.1641791,68.65671642,77.98507463,93.95522388,99.17910448,7156833,17585,5336.93736,2458.506088,0.904984737,4.139040931,0,11.04875578,32.63844497,52.92009748,73.03928986,92.080729,0,1341,0.253224971,38.03131991,25.42878449,3.65398956,0,0,1.49142431,9.321401939,15.95824012,5.219985086,0.894854586,52.05070843,15.06338553,1.49142431,31.39448173,0,2.009969407,0.78355916,4.701354958,355,8.038949275,30.49828179,3.181107445,0.197787393,155.3327467,40.79348932,9.81688708,8.240081384,0.000496862,0.000229734,0.000167935,0.00013093,5.75E-05,6.61E-05,0.000722336,0.000345813,0.0689324,0.064591194,0.000145859,0.000110983,0.870539413,0.158234504,0.005622858,0.00255728,0.645762332,0.241014791,0.52890067,0.290763678,0.224777081,0.174944201,0.118274905,0.128908056,0.185946898,0.576982662,0.051336949,0.569169621,0.077517847,0.537992738,0.0689324,0.064591194,487.2443724,225.2762222,29234.66234,13516.57333,0.013165344,0.006040424,0.224777081,0.174944201,4.02E-20,0.00023956,-2.68E-21,0.00012233,1.436051343,3.191225207,0.148721522,0.260077066,7.761497552,2.346855952,44.58333333,1.320367356,21.12587769,0.592557291,0.425161131,1.303833805,-0.308590058,11.6,0.020465329,0.409306587,0.081565212,0.119763279,4.821454415,1.555532885,45.75,0.023064139,0.20501457,0.06118169,0.102633826,3.834463008,1.411685238,67.66666667,0.048254546,0.257357576,0.082554313,0.112438747,3.875590959,1.350638929,41.4,14.87215217,59.25572906,8.15652116,6.118168973,8.255431277
